lat,lon,park,streetview_available,streetview_status,date_pulled
40.5929362,-73.9186012,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59303489546435,-73.91859847804473,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59311877754407,-73.91867504134686,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59319971736107,-73.91875706772288,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59328504794761,-73.91883142357703,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59337644010615,-73.91888958563614,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59347587449134,-73.91891879405354,Marine Park,False,ZERO_RESULTS,2025-05-15
40.593318100000005,-73.9192642,Marine Park,False,ZERO_RESULTS,2025-05-15
40.593380683241,-73.91915826252648,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59343965241676,-73.91904871159437,Marine Park,False,ZERO_RESULTS,2025-05-15
40.593492850151335,-73.91893360816022,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6037763,-73.9231999,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60369458863754,-73.92327480315457,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60360709689519,-73.92321365498843,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60355312397509,-73.92310105307854,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60351907728736,-73.92297401329579,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60349006350982,-73.92284495769202,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60350455240197,-73.9227152185682,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60354882181712,-73.92259376032871,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603582289077146,-73.9224668248652,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603585029518705,-73.92233453733435,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60355093179309,-73.92220752661959,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60353135636159,-73.9220753936751,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6035128969077,-73.92194285804202,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60349053291007,-73.92181149206276,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603463504432604,-73.92168153275391,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60344254188553,-73.92154994558874,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60343079702673,-73.92141623797534,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60342914187124,-73.92128150831898,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60344034103004,-73.92114759866844,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60345646553649,-73.92101455749227,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60348043247245,-73.92088384736147,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6035129116166,-73.92075618676857,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60355002458215,-73.9206306264657,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603559180615015,-73.92049830191176,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60354083254414,-73.92036581171573,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6035279135517,-73.92023230318964,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60351892341944,-73.92009808032348,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603524115725506,-73.91996372233497,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60345982487466,-73.91986266899625,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603381298302274,-73.9197763096357,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60330193902321,-73.91969127291698,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60322257964995,-73.91960623619829,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60314089953087,-73.91952511752423,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603058967091606,-73.91944442468296,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60297119351785,-73.91938067404553,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602871766997076,-73.91940964059768,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602776284269346,-73.91945794603686,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60267624778428,-73.91948036119467,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60257593545225,-73.91945953411256,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602484593452715,-73.91940059326107,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60240398225228,-73.91931762268213,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60232410343522,-73.91923344782154,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602248567537885,-73.91914297198066,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602178605320574,-73.91904465731885,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60210898551541,-73.91894593812192,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602042371090704,-73.91884366896306,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60197575659962,-73.9187413998042,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60190906480235,-73.9186392195029,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60184108100335,-73.9185385254574,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6017730971352,-73.9184378314119,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601705421442496,-73.91833678726744,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60163979550738,-73.91823341496772,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60157416950784,-73.918130042668,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601508543645615,-73.91802667014612,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601442921582645,-73.91792329336944,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601377299455265,-73.91781991659276,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60131477647528,-73.91771342366688,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60125636037352,-73.91760280136324,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60119795942207,-73.91749216516286,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601139703052965,-73.91738139674197,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60107855380244,-73.91727370033753,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60100644628318,-73.9171783649995,Marine Park,False,ZERO_RESULTS,2025-05-15
40.600928468700445,-73.9170911347061,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60084824915463,-73.91700771460557,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60079120263502,-73.9168966561776,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60073632490585,-73.91678295557406,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60067459622518,-73.91667627669813,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60060102170324,-73.91658270921391,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60052975930121,-73.91648617133842,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60046596340348,-73.91638109659259,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60041880154711,-73.91626279588424,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60040245460863,-73.91613050257214,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60040393980561,-73.91599606476176,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60043107867211,-73.91586614465938,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60045896243502,-73.9157364992668,Marine Park,False,ZERO_RESULTS,2025-05-15
40.600470513447284,-73.91560310239295,Marine Park,False,ZERO_RESULTS,2025-05-15
40.600483178570975,-73.91547094947626,Marine Park,False,ZERO_RESULTS,2025-05-15
40.600514947771515,-73.91534290387756,Marine Park,False,ZERO_RESULTS,2025-05-15
40.600548404852645,-73.91521560615993,Marine Park,False,ZERO_RESULTS,2025-05-15
40.600574764794786,-73.91508544818602,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60059420406598,-73.91495315558781,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59714809999999,-73.92862539999999,Marine Park,False,ZERO_RESULTS,2025-05-15
40.597080509787794,-73.92872655821574,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59701291950727,-73.92882771643151,Marine Park,False,ZERO_RESULTS,2025-05-15
40.5969453291584,-73.92892887464727,Marine Park,False,ZERO_RESULTS,2025-05-15
40.596877738741206,-73.92903003286303,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59681014825567,-73.92913119107878,Marine Park,False,ZERO_RESULTS,2025-05-15
40.596895700000005,-73.9283215,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59697121292882,-73.92841242055748,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59704672577236,-73.92850334111499,Marine Park,False,ZERO_RESULTS,2025-05-15
40.597122238530595,-73.92859426167249,Marine Park,False,ZERO_RESULTS,2025-05-15
40.5953278,-73.9254254,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59541189337759,-73.92535512075771,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59547729978288,-73.92525219840755,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59555936660095,-73.925172134317,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59564172744195,-73.92509220903308,Marine Park,False,ZERO_RESULTS,2025-05-15
40.5957285,-73.9250312,Marine Park,False,ZERO_RESULTS,2025-05-15
40.5984134,-73.92587219999999,Marine Park,False,ZERO_RESULTS,2025-05-15
40.598475215626536,-73.9257648275874,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60141539999999,-73.9262682,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60131311360037,-73.92627094723115,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60121235740733,-73.92628778035672,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601113590496176,-73.9263229247656,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601142358974585,-73.92626853907804,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601204715195685,-73.92616811402323,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60122971617175,-73.92603745198954,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6036321,-73.9287882,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60355727249775,-73.92869631232753,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603499584443846,-73.92858874341266,Marine Park,True,OK,2025-05-15
40.60348549999999,-73.9285441,Marine Park,True,OK,2025-05-15
40.603457194437354,-73.928414612946,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60342888886274,-73.928285125892,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603360789656605,-73.92818572806922,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60327583906664,-73.92811071814076,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603190705596184,-73.92803599499017,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6031055720173,-73.92796127183956,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6030177819474,-73.92789238421658,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602927629514625,-73.92782868595991,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602835746981704,-73.92776976322193,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60274143786336,-73.92771753859272,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60264712861195,-73.92766531396347,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60255446383736,-73.9276085459502,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60246428149709,-73.92754491964119,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60239551932307,-73.92744859304108,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602334516653045,-73.9273404206549,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60228592473436,-73.92722212377288,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60223956988799,-73.92710200190292,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60218865893853,-73.92698523202584,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602135307292194,-73.9268702577885,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6020776102567,-73.92675990873823,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6020034559708,-73.92666707671536,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60192119599844,-73.92658831478238,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6018333493112,-73.92651925034387,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60174550250851,-73.92645018590537,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601656453699846,-73.92638398903779,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601565270133314,-73.92632288516413,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60146673869983,-73.92628677740012,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601376492576485,-73.92622882539757,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601296877544186,-73.92614509157525,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601251442900164,-73.92602436090574,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60123182644851,-73.92589396838375,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60122227365891,-73.9257598097749,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60121272086795,-73.92562565116604,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60119353376149,-73.92549367761623,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60116846582676,-73.9253630378344,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60114339788264,-73.92523239805256,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601122325859926,-73.92510124847033,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60112789021185,-73.92496670062187,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601133454563296,-73.92483215277339,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60116203091701,-73.9247030112325,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601192130407696,-73.92457422753174,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601233919362556,-73.92445256265263,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60128902735568,-73.92433903527693,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601350293357754,-73.92423251231246,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60143021281095,-73.92414838678155,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60151013216859,-73.92406426125065,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60159005143068,-73.92398013571972,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601669970597214,-73.9238960101888,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6017498896682,-73.9238118846579,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601835790313196,-73.92373952017232,Marine Park,False,ZERO_RESULTS,2025-05-15
40.601925268496764,-73.92367419000189,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60201474656055,-73.92360885983146,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60210422450456,-73.92354352966102,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6021937023288,-73.92347819949059,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602286008703715,-73.92342243200126,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60238545878747,-73.92339081519656,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602484846096175,-73.92335889247187,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60258288317474,-73.92332037487105,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602684372384,-73.92330645737967,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602772440027636,-73.92335858720708,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602847888892505,-73.92344843621952,Marine Park,False,ZERO_RESULTS,2025-05-15
40.602913935908404,-73.92355134092135,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6029705772158,-73.92366193208076,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60301125070907,-73.92378557238888,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6030519241776,-73.923909212697,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603092597621384,-73.9240328530051,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60313327104041,-73.92415649331322,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603192961563764,-73.924264959463,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60325990643054,-73.92436652458372,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60333482017651,-73.92445829073851,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60341917675238,-73.9245330965899,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603508144527325,-73.92459962011986,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603597112183856,-73.92466614364982,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60368607972196,-73.92473266717975,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603775047141646,-73.9247991907097,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60386223671464,-73.92486878900674,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60393458081373,-73.92496406393798,Marine Park,False,ZERO_RESULTS,2025-05-15
40.604006924834515,-73.92505933886922,Marine Park,False,ZERO_RESULTS,2025-05-15
40.604047804676696,-73.92518079690012,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60407274955341,-73.92530984449735,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60407218713842,-73.92544458975375,Marine Park,False,ZERO_RESULTS,2025-05-15
40.604076270549434,-73.92557830090549,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60411041855783,-73.92570532003946,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60414419174484,-73.92583248349848,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60416736821531,-73.92596372741029,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60419054467776,-73.9260949713221,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60422503216275,-73.92622045640502,Marine Park,False,ZERO_RESULTS,2025-05-15
40.604274900985295,-73.92633811031317,Marine Park,False,ZERO_RESULTS,2025-05-15
40.604336549204376,-73.92644481971588,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60440396886811,-73.92654616669648,Marine Park,False,ZERO_RESULTS,2025-05-15
40.604458891488015,-73.92665712061849,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60449272825351,-73.92678428408207,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60452597845006,-73.92691154483276,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60451713363904,-73.92704578757363,Marine Park,False,ZERO_RESULTS,2025-05-15
40.604465626999584,-73.92715834862337,Marine Park,False,ZERO_RESULTS,2025-05-15
40.604403719743885,-73.9272656238745,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60434181243085,-73.92737289912566,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60427990506048,-73.9274801743768,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6042026979151,-73.92756807718393,Marine Park,False,ZERO_RESULTS,2025-05-15
40.604123755757755,-73.92765378324128,Marine Park,False,ZERO_RESULTS,2025-05-15
40.604036668257955,-73.92772300770497,Marine Park,False,ZERO_RESULTS,2025-05-15
40.603945212785575,-73.92778339398869,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60387032548578,-73.92787468546516,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60379928852775,-73.92797105887729,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60374225353272,-73.92808292250764,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60369109486302,-73.92819899817756,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60365074973344,-73.92832282474876,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60359822139177,-73.9284357924012,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60351873936148,-73.92851880320053,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6065682,-73.9263209,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60654323050911,-73.92645049277846,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60654369950954,-73.92657210783305,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60647300177966,-73.92666022495463,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60641422809168,-73.92675253593235,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60632572224457,-73.92669596350945,Marine Park,False,ZERO_RESULTS,2025-05-15
40.606281489662734,-73.92657815518731,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60623294548521,-73.92646881506244,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60614030196591,-73.92643755894265,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6061460816705,-73.92631255262289,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60619884808626,-73.92619915479618,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60629067545524,-73.92614446841732,Marine Park,False,ZERO_RESULTS,2025-05-15
40.606392556011194,-73.9261322782086,Marine Park,False,ZERO_RESULTS,2025-05-15
40.606738,-73.9265162,Marine Park,False,ZERO_RESULTS,2025-05-15
40.606660943436154,-73.92642757127584,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60658388678347,-73.92633894255168,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6065682,-73.9263209,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60649116454999,-73.92623223914191,Marine Park,False,ZERO_RESULTS,2025-05-15
40.606414129011206,-73.92614357828383,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60645957761147,-73.92604577475706,Marine Park,False,ZERO_RESULTS,2025-05-15
40.606500131983594,-73.92592410502301,Marine Park,False,ZERO_RESULTS,2025-05-15
40.606579474441496,-73.92584430701064,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60668000963641,-73.92582442939882,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60676259256303,-73.9259036075601,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60681247569479,-73.9260163848667,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60680376747339,-73.92614823739413,Marine Park,False,ZERO_RESULTS,2025-05-15
40.606736135740114,-73.9262387,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60663629764512,-73.9262511229117,Marine Park,False,ZERO_RESULTS,2025-05-15
40.596335983925634,-73.92878301714764,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59640199137589,-73.92868006126561,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59646798125553,-73.92857708592051,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59653397107005,-73.92847411057542,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59659996081944,-73.92837113523032,Marine Park,False,ZERO_RESULTS,2025-05-15
40.596694949299746,-73.92834250468142,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59679694265802,-73.92833183305531,Marine Park,False,ZERO_RESULTS,2025-05-15
40.5968977503214,-73.92831818571484,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59696237565854,-73.92821372067772,Marine Park,False,ZERO_RESULTS,2025-05-15
40.597027000933224,-73.92810925564059,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59709162614543,-73.92800479060345,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59715625129517,-73.92790032556633,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59722087638244,-73.9277958605292,Marine Park,False,ZERO_RESULTS,2025-05-15
40.597285501407235,-73.92769139549206,Marine Park,False,ZERO_RESULTS,2025-05-15
40.5979739,-73.927402,Marine Park,False,ZERO_RESULTS,2025-05-15
40.597917047580715,-73.92729155678563,Marine Park,False,ZERO_RESULTS,2025-05-15
40.5979005,-73.92715963425034,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59786731770014,-73.92703436119719,Marine Park,False,ZERO_RESULTS,2025-05-15
40.597809814487924,-73.92692308834219,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59773908422859,-73.92682847004133,Marine Park,False,ZERO_RESULTS,2025-05-15
40.597651362904536,-73.92675927150619,Marine Park,False,ZERO_RESULTS,2025-05-15
40.597556383484246,-73.92671323433964,Marine Park,False,ZERO_RESULTS,2025-05-15
40.597456783251744,-73.926682408022,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59735693586312,-73.92665303205345,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59725995564101,-73.92661607861167,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59717311252755,-73.92654926059235,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59707875571313,-73.92650401591024,Marine Park,False,ZERO_RESULTS,2025-05-15
40.597005481999595,-73.92641115701338,Marine Park,False,ZERO_RESULTS,2025-05-15
40.596963747264056,-73.92628822617873,Marine Park,False,ZERO_RESULTS,2025-05-15
40.596910429047114,-73.9261732924461,Marine Park,False,ZERO_RESULTS,2025-05-15
40.596823843405005,-73.92610150506519,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59672721173463,-73.92606275229154,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59729749999999,-73.92767199999999,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59737350472034,-73.92776220633706,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59744950935429,-73.92785241267414,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59752551390183,-73.92794261901122,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59760151836294,-73.9280328253483,Marine Park,False,ZERO_RESULTS,2025-05-15
40.5979739,-73.927402,Marine Park,False,ZERO_RESULTS,2025-05-15
40.598063814008995,-73.92746629637834,Marine Park,False,ZERO_RESULTS,2025-05-15
40.598146429201904,-73.92754346300254,Marine Park,False,ZERO_RESULTS,2025-05-15
40.598211882906526,-73.92764638559628,Marine Park,False,ZERO_RESULTS,2025-05-15
40.598270825892335,-73.92775652450318,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59833299220867,-73.92786331339947,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59840062304295,-73.92796442304258,Marine Park,False,ZERO_RESULTS,2025-05-15
40.598469665558476,-73.92806365252736,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59854718639907,-73.9281515905305,Marine Park,False,ZERO_RESULTS,2025-05-15
40.598622957682124,-73.9282419510472,Marine Park,False,ZERO_RESULTS,2025-05-15
40.598700767888936,-73.92832229304156,Marine Park,False,ZERO_RESULTS,2025-05-15
40.5988010031813,-73.92834930215818,Marine Park,False,ZERO_RESULTS,2025-05-15
40.59890096662969,-73.92833581520104,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6044463,-73.9266098,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60453843619284,-73.926551238305,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60463057225866,-73.92649267660998,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60472561619953,-73.92645011965429,Marine Park,False,ZERO_RESULTS,2025-05-15
40.604827897757424,-73.92644739709627,Marine Park,False,ZERO_RESULTS,2025-05-15
40.604926698641606,-73.9264749695805,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60502378893333,-73.92651743011673,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60512087908401,-73.92655989065295,Marine Park,False,ZERO_RESULTS,2025-05-15
40.605205642841284,-73.92663099139183,Marine Park,False,ZERO_RESULTS,2025-05-15
40.605283168040536,-73.92671891078054,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60535803508933,-73.92681054891362,Marine Park,False,ZERO_RESULTS,2025-05-15
40.605429333260034,-73.92690717995326,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60550107335773,-73.92700303093707,Marine Park,False,ZERO_RESULTS,2025-05-15
40.605591689014986,-73.92706556977996,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60568230454939,-73.92712810862284,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6057734332172,-73.927189337787,Marine Park,False,ZERO_RESULTS,2025-05-15
40.6058646232566,-73.92725041003169,Marine Park,False,ZERO_RESULTS,2025-05-15
40.605951483724134,-73.92732076393597,Marine Park,False,ZERO_RESULTS,2025-05-15
40.60603405588304,-73.92740031107405,Marine Park,False,ZERO_RESULTS,2025-05-15
